NOAA
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      2.00000      2012.00      144.321
      3.00000      2012.00      188.352
      3.00000      2012.00      173.073
      3.00000      2012.00      214.198
      3.00000      2012.00      145.245
      4.00000      2012.00      224.066
      4.00000      2012.00      160.165
      5.00000      2012.00      181.780
      5.00000      2012.00      180.418
      5.00000      2012.00      196.555
      5.00000      2012.00      187.181
      6.00000      2012.00      214.026
      6.00000      2012.00      197.724
      6.00000      2012.00      264.094
      6.00000      2012.00      230.940
      7.00000      2012.00      259.136
      7.00000      2012.00      249.190
      7.00000      2012.00      278.881
      7.00000      2012.00      238.210
      8.00000      2012.00      288.635
      8.00000      2012.00      260.761
      8.00000      2012.00      331.007
      8.00000      2012.00      273.602
      8.00000      2012.00      280.067
      8.00000      2012.00      271.298
      8.00000      2012.00      291.924
      8.00000      2012.00      271.499
      9.00000      2012.00      321.473
      9.00000      2012.00      294.286
      9.00000      2012.00      291.444
      9.00000      2012.00      278.217
      9.00000      2012.00      295.405
      9.00000      2012.00      278.468
      10.0000      2012.00      299.683
      10.0000      2012.00      267.735
      10.0000      2012.00      395.087
      10.0000      2012.00      253.873
      11.0000      2012.00      304.442
      11.0000      2012.00      279.891
      11.0000      2012.00      238.969
      11.0000      2012.00      247.838
      11.0000      2012.00      244.887
      11.0000      2012.00      247.658
      11.0000      2012.00      227.095
      11.0000      2012.00      238.311
      12.0000      2012.00      227.708
      12.0000      2012.00      237.472
      12.0000      2012.00      171.595
      12.0000      2012.00      165.618
      1.00000      2013.00      182.360
      1.00000      2013.00      126.685
      1.00000      2013.00      207.708
      1.00000      2013.00      111.506
      2.00000      2013.00      109.629
      2.00000      2013.00      97.0340
      2.00000      2013.00      161.708
      2.00000      2013.00      110.787
      2.00000      2013.00      157.172
      2.00000      2013.00      191.303
      3.00000      2013.00      159.076
      3.00000      2013.00      192.840
      4.00000      2013.00      177.648
      4.00000      2013.00      119.813
      4.00000      2013.00      208.791
      4.00000      2013.00      125.330
      4.00000      2013.00      151.297
      4.00000      2013.00      134.033
      5.00000      2013.00      165.209
      5.00000      2013.00      176.154
      5.00000      2013.00      182.951
      5.00000      2013.00      184.098
      6.00000      2013.00      188.307
      7.00000      2013.00      250.479
      7.00000      2013.00      299.243
      8.00000      2013.00      301.703
      8.00000      2013.00      249.306
      8.00000      2013.00      270.738
      8.00000      2013.00      254.252
      8.00000      2013.00      255.271
      8.00000      2013.00      279.523
      8.00000      2013.00      254.230
      9.00000      2013.00      303.619
      9.00000      2013.00      264.354
          NaN          NaN          NaN
          NaN          NaN          NaN
      9.00000      2013.00      284.067
      9.00000      2013.00      276.667
      10.0000      2013.00      332.017
      10.0000      2013.00      262.169
      10.0000      2013.00      288.400
      10.0000      2013.00      259.733
      10.0000      2013.00      265.098
      10.0000      2013.00      234.056
      10.0000      2013.00      280.778
      10.0000      2013.00      261.811
      11.0000      2013.00      274.367
      11.0000      2013.00      225.533
      11.0000      2013.00      210.000
      11.0000      2013.00      193.333
      12.0000      2013.00      197.822
      12.0000      2013.00      178.267
      12.0000      2013.00      226.067
      12.0000      2013.00      151.911
      12.0000      2013.00      148.044
      12.0000      2013.00      122.556
      1.00000      2014.00      329.244
      1.00000      2014.00      298.454
          NaN          NaN          NaN
      2.00000      2014.00      118.207
      2.00000      2014.00      225.276
      2.00000      2014.00      221.766
      3.00000      2014.00      169.704
      3.00000      2014.00      185.364
      3.00000      2014.00      163.918
      3.00000      2014.00      140.786
      3.00000      2014.00      187.631
      4.00000      2014.00      179.522
      4.00000      2014.00      168.269
      5.00000      2014.00      179.491
      5.00000      2014.00      222.157
      5.00000      2014.00      186.991
      5.00000      2014.00      203.714
      5.00000      2014.00      266.659
      6.00000      2014.00      242.846
      6.00000      2014.00      266.932
      6.00000      2014.00      302.495
      7.00000      2014.00      238.653
      7.00000      2014.00      263.256
      8.00000      2014.00      276.341
      8.00000      2014.00      269.105
      8.00000      2014.00      255.190
      8.00000      2014.00      255.444
      8.00000      2014.00      307.859
      9.00000      2014.00      302.437
      9.00000      2014.00      277.927
      9.00000      2014.00      324.380
      9.00000      2014.00      319.297
      9.00000      2014.00      263.978
      10.0000      2014.00      258.132
      10.0000      2014.00      282.033
      10.0000      2014.00      247.915
      10.0000      2014.00      280.605
      11.0000      2014.00      236.121
      11.0000      2014.00      244.686
      11.0000      2014.00      275.931
      11.0000      2014.00      272.749
      11.0000      2014.00      219.324
      12.0000      2014.00      209.507
      12.0000      2014.00      167.052
      12.0000      2014.00      223.614
      12.0000      2014.00      179.956
      12.0000      2014.00      340.876
      12.0000      2014.00      287.007
      1.00000      2015.00      319.435
      1.00000      2015.00      187.384
      2.00000      2015.00      208.315
      2.00000      2015.00      162.561
      2.00000      2015.00      181.596
      3.00000      2015.00      160.870
      3.00000      2015.00      89.1180
      3.00000      2015.00      119.710
      3.00000      2015.00      149.107
      3.00000      2015.00      85.7810
      3.00000      2015.00      129.978
      3.00000      2015.00      108.214
      4.00000      2015.00      138.270
      4.00000      2015.00      220.692
      4.00000      2015.00      171.585
      4.00000      2015.00      152.902
      5.00000      2015.00      192.949
      5.00000      2015.00      164.834
      5.00000      2015.00      221.718
      5.00000      2015.00      220.444
UCI
      9.00000      2002.00      356.000
      9.00000      1998.00      431.000
      12.0000      1996.00      232.000
      3.00000      1997.00      155.000
      9.00000      2002.00      361.000
      9.00000      2003.00      328.000
      9.00000      1999.00      406.000
          NaN          NaN          NaN
      3.00000      2001.00      154.000
      3.00000      1999.00      145.000
      12.0000      2002.00      221.000
      6.00000      2003.00      263.000
      12.0000      2002.00      190.000
          NaN          NaN          NaN
      6.00000      2002.00      303.000
